time,temperature_2m,relativehumidity_2m,surface_pressure,precipitation,cloudcover,direct_radiation,diffuse_radiation,windspeed_10m
19,-3.4,76,1018.1,0.0,0,6.0,9.0,11.1
20,-4.6,79,1018.4,0.0,0,0.0,0.0,10.8
21,-5.7,81,1018.5,0.0,0,0.0,0.0,10.5
22,-6.8,79,1018.5,0.0,0,0.0,0.0,9.8
23,-7.9,80,1018.5,0.0,0,0.0,0.0,9.0
00,-8.8,82,1018.5,0.0,0,0.0,0.0,8.6
01,-9.5,83,1018.8,0.0,32,0.0,0.0,9.3
02,-10.3,85,1018.3,0.0,1,0.0,0.0,10.4
03,-11.1,86,1018.3,0.0,7,0.0,0.0,11.2
04,-11.6,86,1018.1,0.0,47,0.0,0.0,10.9
05,-11.5,85,1018.1,0.0,90,0.0,0.0,9.9
06,-10.9,83,1018.5,0.0,89,0.0,0.0,8.5
07,-9.6,82,1018.9,0.0,90,0.0,0.0,7.3
08,-8.1,83,1018.8,0.0,89,0.0,34.0,7.7
09,-5.3,79,1019.4,0.0,68,11.0,107.0,9.5
10,-4.5,77,1019.4,0.0,82,99.0,170.0,11.3
11,-3.6,73,1019.6,0.0,72,240.0,198.0,14.5
12,-3.4,68,1019.2,0.0,77,277.0,236.0,16.8
13,-3.5,64,1019.4,0.0,82,152.0,327.0,17.8
14,-3.5,62,1019.2,0.0,87,209.0,283.0,17.3
15,-3.6,61,1019.5,0.0,90,148.0,282.0,16.6
16,-3.7,60,1019.2,0.0,77,155.0,212.0,16.4
17,-4.0,60,1019.4,0.0,90,114.0,135.0,16.5
18,-4.5,64,1019.3,0.0,77,28.0,78.0,14.0
19,-5.3,68,1019.7,0.0,45,2.0,11.0,12.2
20,-6.0,71,1019.5,0.0,64,0.0,0.0,11.9
21,-6.8,74,1019.5,0.0,86,0.0,0.0,12.6
22,-7.2,74,1019.2,0.0,77,0.0,0.0,14.2
23,-7.4,74,1019.4,0.0,12,0.0,0.0,14.8
00,-8.0,75,1019.4,0.0,0,0.0,0.0,13.1
01,-8.8,75,1019.7,0.0,0,0.0,0.0,12.0
02,-9.5,74,1019.6,0.0,0,0.0,0.0,12.3
03,-10.1,73,1019.5,0.0,0,0.0,0.0,13.8
04,-10.4,73,1019.3,0.0,4,0.0,0.0,14.5
05,-10.5,73,1019.4,0.0,6,0.0,0.0,15.6
06,-10.4,73,1019.9,0.0,12,0.0,0.0,16.1
07,-10.4,74,1020.2,0.0,7,0.0,1.0,16.9
08,-9.7,73,1020.3,0.0,1,34.0,34.0,17.3
09,-8.5,72,1020.8,0.0,8,155.0,74.0,20.1
10,-6.8,70,1020.9,0.0,44,267.0,107.0,23.0
11,-6.0,69,1020.9,0.0,90,336.0,142.0,23.7
12,-5.4,68,1021.1,0.0,90,293.0,206.0,23.9
13,-5.0,67,1021.5,0.0,86,179.0,311.0,24.5
14,-4.8,68,1021.4,0.0,90,130.0,282.0,24.9
15,-4.9,69,1021.3,0.0,90,70.0,243.0,25.3
16,-5.1,70,1021.5,0.0,90,40.0,182.0,26.0
17,-5.2,69,1021.8,0.0,90,12.0,118.0,25.4
18,-5.3,72,1022.3,0.1,81,1.0,48.0,24.1
19,-5.5,75,1022.9,0.0,70,1.0,9.0,20.7
20,-5.7,77,1023.4,0.0,86,0.0,0.0,19.4
21,-5.8,78,1024.0,0.0,95,0.0,0.0,18.6
22,-5.8,77,1024.4,0.0,100,0.0,0.0,17.8
23,-5.9,78,1024.8,0.0,100,0.0,0.0,17.3
00,-6.0,79,1025.1,0.0,100,0.0,0.0,17.1
01,-6.2,79,1025.8,0.0,100,0.0,0.0,17.6
02,-6.6,80,1025.8,0.0,100,0.0,0.0,16.8
03,-7.0,81,1026.1,0.0,100,0.0,0.0,16.6
04,-7.2,80,1026.0,0.0,88,0.0,0.0,15.6
05,-7.3,80,1026.1,0.0,90,0.0,0.0,14.6
06,-7.4,80,1026.9,0.0,90,0.0,0.0,14.4
07,-7.3,80,1027.4,0.0,86,0.0,1.0,13.6
08,-7.0,74,1027.9,0.0,86,3.0,40.0,14.9
09,-6.3,72,1028.4,0.0,81,10.0,116.0,16.8
10,-5.2,69,1029.0,0.0,89,100.0,158.0,17.5
11,-4.4,67,1029.4,0.0,90,80.0,238.0,18.7
12,-3.5,64,1029.2,0.0,90,129.0,265.0,18.7
13,-2.6,62,1029.7,0.0,90,152.0,297.0,18.1
14,-1.9,60,1029.4,0.0,82,188.0,280.0,17.7
15,-1.3,56,1029.0,0.0,75,225.0,235.0,18.2
16,-1.3,55,1028.8,0.0,56,230.0,155.0,17.8
17,-1.8,58,1028.9,0.0,0,185.0,100.0,15.9
18,-2.7,65,1028.8,0.0,0,80.0,59.0,12.2
19,-4.6,72,1029.2,0.0,0,8.0,12.0,10.5
20,-5.9,77,1029.1,0.0,0,0.0,0.0,10.2
21,-7.0,79,1029.6,0.0,0,0.0,0.0,9.3
22,-8.1,77,1029.1,0.0,0,0.0,0.0,8.1
23,-9.0,77,1029.4,0.0,0,0.0,0.0,7.5
00,-9.6,77,1029.4,0.0,0,0.0,0.0,9.1
01,-9.7,75,1029.4,0.0,0,0.0,0.0,9.2
02,-9.3,74,1029.4,0.0,1,0.0,0.0,10.2
03,-8.8,72,1029.1,0.0,1,0.0,0.0,9.2
04,-8.2,70,1029.2,0.0,0,0.0,0.0,8.2
05,-8.2,70,1029.0,0.0,0,0.0,0.0,7.6
06,-8.5,70,1028.7,0.0,1,0.0,0.0,7.8
07,-9.2,71,1029.1,0.0,2,0.0,2.0,8.7
08,-8.5,68,1029.1,0.0,5,49.0,37.0,4.3
09,-7.6,66,1029.5,0.0,5,176.0,72.0,5.8
10,-4.5,70,1029.8,0.0,0,314.0,94.0,5.9
11,-1.1,54,1029.8,0.0,0,435.0,108.0,7.5
12,-0.1,49,1029.7,0.0,0,518.0,117.0,9.2
13,0.7,47,1029.8,0.0,0,553.0,121.0,9.0
14,1.2,46,1029.4,0.0,0,539.0,119.0,9.7
15,1.4,46,1029.2,0.0,0,476.0,112.0,10.5
16,1.3,46,1028.7,0.0,0,370.0,100.0,11.1
17,0.9,50,1028.5,0.0,0,235.0,82.0,10.6
18,-0.6,61,1028.2,0.0,0,97.0,55.0,7.0
19,-2.8,67,1028.3,0.0,8,10.0,12.0,9.6
20,-4.6,72,1028.2,0.0,14,0.0,0.0,9.7
21,-6.3,76,1028.2,0.0,16,0.0,0.0,10.2
22,-6.8,69,1028.2,0.0,28,0.0,0.0,11.0
23,-7.1,68,1028.5,0.0,28,0.0,0.0,11.4
00,-6.5,66,1028.4,0.0,24,0.0,0.0,11.1
01,-5.8,65,1028.2,0.0,24,0.0,0.0,9.9
02,-5.4,65,1028.2,0.0,8,0.0,0.0,9.2
03,-6.0,67,1028.1,0.0,0,0.0,0.0,9.7
04,-7.5,71,1028.0,0.0,0,0.0,0.0,10.0
05,-7.9,72,1027.7,0.0,0,0.0,0.0,10.2
06,-8.0,73,1027.7,0.0,0,0.0,0.0,10.2
07,-7.6,72,1027.5,0.0,0,1.0,2.0,9.7
08,-5.9,68,1027.6,0.0,0,53.0,38.0,5.0
09,-5.8,67,1027.7,0.0,0,181.0,72.0,6.5
10,-2.1,64,1028.0,0.0,0,321.0,93.0,7.4
11,0.9,47,1027.8,0.0,0,441.0,106.0,7.6
12,1.8,46,1027.2,0.0,0,523.0,114.0,8.4
13,2.6,46,1026.9,0.0,0,558.0,118.0,8.3
14,3.2,46,1026.3,0.0,0,543.0,116.0,9.4
15,3.4,47,1025.7,0.0,0,479.0,110.0,11.2
16,3.3,50,1025.4,0.0,0,373.0,98.0,12.3
17,2.8,55,1024.5,0.0,0,238.0,81.0,10.9
18,1.6,65,1024.1,0.0,0,100.0,54.0,7.1
19,-0.7,70,1023.7,0.0,0,11.0,13.0,9.9
20,-2.1,73,1023.1,0.0,0,0.0,0.0,10.2
21,-3.4,75,1023.1,0.0,0,0.0,0.0,10.2
22,-4.3,70,1022.4,0.0,0,0.0,0.0,8.7
23,-5.2,70,1022.4,0.0,0,0.0,0.0,8.4
00,-5.8,71,1021.9,0.0,0,0.0,0.0,8.6
01,-6.3,73,1021.6,0.0,0,0.0,0.0,8.5
02,-6.5,74,1021.5,0.0,0,0.0,0.0,8.7
03,-6.8,77,1020.7,0.0,0,0.0,0.0,8.9
04,-7.1,79,1020.7,0.0,0,0.0,0.0,9.7
05,-7.1,82,1020.0,0.0,0,0.0,0.0,11.1
06,-7.0,85,1019.9,0.0,0,0.0,0.0,10.8
07,-6.8,86,1020.0,0.0,0,1.0,2.0,11.6
08,-5.1,85,1020.0,0.0,0,51.0,39.0,13.8
09,-1.2,79,1020.3,0.0,0,172.0,72.0,13.5
10,2.4,71,1020.3,0.0,0,307.0,91.0,13.8
11,4.2,68,1020.3,0.0,0,423.0,104.0,14.8
12,6.1,63,1020.0,0.0,0,502.0,112.0,15.9
13,7.3,61,1019.0,0.0,0,537.0,114.0,16.3
14,9.6,54,1018.8,0.0,0,523.0,113.0,17.7
15,9.9,56,1018.3,0.0,0,462.0,107.0,18.0
16,9.8,58,1018.0,0.0,0,360.0,96.0,18.4
17,9.1,61,1017.7,0.0,0,229.0,81.0,16.6
18,7.8,67,1017.5,0.0,0,97.0,54.0,15.8
19,5.4,75,1017.4,0.0,0,11.0,14.0,15.1
20,3.7,81,1017.4,0.0,0,0.0,0.0,15.5
21,2.4,84,1017.7,0.0,0,0.0,0.0,15.6
22,2.2,71,1018.0,0.0,0,0.0,0.0,15.8
23,1.6,72,1018.6,0.0,0,0.0,0.0,15.5
00,1.1,73,1018.7,0.0,0,0.0,0.0,14.8
01,0.7,76,1019.0,0.0,0,0.0,0.0,14.4
02,0.3,78,1019.3,0.0,0,0.0,0.0,13.7
03,-0.0,81,1019.6,0.0,1,0.0,0.0,13.6
04,-0.4,83,1020.3,0.0,0,0.0,0.0,12.7
05,-0.8,86,1020.5,0.0,0,0.0,0.0,12.0
06,-1.2,88,1021.0,0.0,0,0.0,0.0,10.7
07,-1.5,89,1021.7,0.0,0,1.0,3.0,10.6
08,-0.2,85,1022.2,0.0,0,54.0,40.0,12.0
09,2.5,73,1023.2,0.0,0,178.0,72.0,11.0
10,4.8,59,1023.6,0.0,0,316.0,92.0,10.8
11,6.1,49,1023.9,0.0,0,435.0,103.0,11.5
12,7.1,44,1023.9,0.0,0,516.0,111.0,11.4
13,7.9,41,1023.7,0.0,0,551.0,114.0,12.1
14,8.4,40,1023.2,0.0,0,537.0,112.0,11.2
15,8.8,39,1022.8,0.0,0,475.0,106.0,10.5
16,8.8,38,1022.4,0.0,0,371.0,96.0,10.2
17,8.4,39,1022.0,0.0,0,239.0,81.0,9.0
18,7.5,46,1021.6,0.0,0,103.0,55.0,7.2
19,5.0,65,1021.4,0.0,0,13.0,14.0,9.3
20,4.5,54,1021.4,0.0,0,0.0,0.0,8.6
21,3.6,57,1021.5,0.0,0,0.0,0.0,8.0
22,1.5,61,1021.3,0.0,0,0.0,0.0,8.0
23,-0.5,69,1021.1,0.0,0,0.0,0.0,9.8
00,-2.0,75,1020.8,0.0,0,0.0,0.0,10.3
01,-2.6,77,1020.7,0.0,0,0.0,0.0,10.2
02,-2.7,77,1020.4,0.0,0,0.0,0.0,10.1
03,-2.9,76,1019.8,0.0,0,0.0,0.0,9.7
04,-3.0,76,1019.6,0.0,0,0.0,0.0,9.4
05,-3.1,76,1018.8,0.0,0,0.0,0.0,8.9
06,-3.1,76,1018.4,0.0,0,0.0,0.0,8.6
07,-3.1,76,1018.2,0.0,0,2.0,4.0,8.1
08,-0.6,69,1017.8,0.0,0,60.0,41.0,10.5
09,3.7,55,1018.1,0.0,0,187.0,72.0,8.6
10,6.7,46,1017.9,0.0,0,325.0,90.0,9.0
11,8.8,41,1017.6,0.0,0,442.0,103.0,9.4
12,10.3,42,1016.9,0.0,0,522.0,110.0,9.7
13,11.2,44,1016.3,0.0,0,557.0,113.0,7.8
14,11.6,44,1015.1,0.0,0,542.0,111.0,8.0
15,11.8,44,1014.6,0.0,0,479.0,106.0,8.0
16,11.7,45,1013.7,0.0,0,374.0,96.0,7.6
17,11.1,51,1013.0,0.0,0,242.0,81.0,4.8
18,9.3,59,1012.1,0.0,0,105.0,56.0,9.2
19,6.3,68,1011.6,0.0,0,14.0,15.0,10.7
20,4.1,74,1011.4,0.0,0,0.0,0.0,10.2
21,2.7,78,1011.3,0.0,0,0.0,0.0,9.7
22,2.4,73,1010.8,0.0,0,0.0,0.0,9.5
23,1.2,76,1010.7,0.0,0,0.0,0.0,9.2
00,0.2,78,1010.2,0.0,0,0.0,0.0,8.9
01,-0.4,80,1009.5,0.0,0,0.0,0.0,9.3
02,-0.9,80,1008.9,0.0,0,0.0,0.0,8.9
03,-1.3,80,1008.1,0.0,0,0.0,0.0,8.6
04,-1.6,80,1007.8,0.0,0,0.0,0.0,8.6
05,-1.8,80,1007.1,0.0,0,0.0,0.0,8.7
06,-2.0,79,1006.7,0.0,0,0.0,0.0,8.7
07,-1.9,78,1006.1,0.0,0,2.0,5.0,9.1
08,0.5,70,1005.8,0.0,0,64.0,44.0,12.4
09,4.2,57,1005.8,0.0,0,196.0,74.0,12.6
10,7.0,49,1005.5,0.0,0,339.0,91.0,15.1
11,8.7,44,1005.1,0.0,0,458.0,102.0,17.3
12,9.9,40,1004.4,0.0,0,538.0,109.0,18.8
13,10.8,37,1003.9,0.0,0,572.0,112.0,19.1
14,11.4,36,1003.2,0.0,0,555.0,111.0,18.8
15,11.7,35,1003.0,0.0,0,490.0,106.0,17.7
16,11.7,35,1002.4,0.0,0,384.0,96.0,16.6
17,11.1,38,1002.4,0.0,0,249.0,81.0,13.2
18,9.5,45,1002.1,0.0,0,111.0,57.0,10.5
19,6.7,51,1002.4,0.0,0,16.0,16.0,11.3
20,4.7,56,1002.8,0.0,0,0.0,0.0,12.1
21,3.4,59,1003.4,0.0,0,0.0,0.0,12.1
22,3.2,56,1003.7,0.0,0,0.0,0.0,12.1
23,2.3,59,1004.2,0.0,0,0.0,0.0,11.4
00,1.4,62,1004.3,0.0,0,0.0,0.0,11.6
01,0.6,65,1004.4,0.0,0,0.0,0.0,9.6
02,-0.2,67,1004.4,0.0,0,0.0,0.0,8.8
03,-1.0,71,1004.8,0.0,0,0.0,0.0,8.3
04,-1.8,74,1004.7,0.0,0,0.0,0.0,9.4
05,-2.4,77,1004.8,0.0,0,0.0,0.0,9.6
06,-2.7,78,1005.7,0.0,0,0.0,0.0,7.0
07,-3.0,79,1005.8,0.0,0,3.0,5.0,6.4
08,-0.8,76,1006.2,0.0,0,69.0,45.0,4.6
09,2.8,64,1006.9,0.0,0,201.0,75.0,2.6
10,5.8,56,1007.3,0.0,0,342.0,92.0,1.5
11,7.7,51,1007.5,0.0,0,460.0,104.0,1.1
12,9.2,46,1007.2,0.0,0,540.0,111.0,0.5
13,10.2,41,1007.2,0.0,0,574.0,113.0,4.2
14,10.8,38,1006.9,0.0,0,558.0,112.0,4.8
15,11.1,38,1006.9,0.0,0,494.0,106.0,5.1
16,11.2,37,1006.6,0.0,0,387.0,97.0,5.6
17,11.0,38,1006.6,0.0,0,253.0,82.0,5.4
18,10.3,54,1006.6,0.0,0,113.0,58.0,4.7
19,7.8,55,1006.4,0.0,0,17.0,17.0,2.1
20,3.6,69,1006.5,0.0,0,0.0,0.0,3.4
21,1.5,75,1006.5,0.0,0,0.0,0.0,8.4
22,0.3,77,1006.4,0.0,0,0.0,0.0,8.9
23,-0.5,78,1006.4,0.0,0,0.0,0.0,8.6
00,-0.7,77,1006.3,0.0,1,0.0,0.0,9.0
01,-0.8,77,1005.6,0.0,2,0.0,0.0,9.3
02,-0.4,76,1005.7,0.0,2,0.0,0.0,10.0
03,-0.1,76,1005.3,0.0,17,0.0,0.0,10.7
04,0.4,76,1004.8,0.0,33,0.0,0.0,11.2
05,0.8,80,1004.9,0.0,54,0.0,0.0,10.8
06,1.2,84,1004.5,0.0,45,0.0,0.0,10.9
07,1.1,89,1004.0,0.0,10,2.0,6.0,11.6
08,2.7,86,1004.0,0.0,0,49.0,45.0,13.8
09,5.6,75,1004.1,0.0,0,159.0,81.0,13.5
10,8.4,63,1003.3,0.0,0,337.0,92.0,16.0
11,10.0,56,1002.2,0.0,0,452.0,104.0,21.3
12,11.1,50,1001.1,0.0,1,528.0,112.0,25.0
13,12.0,46,999.9,0.0,29,562.0,113.0,26.3
14,12.6,44,998.4,0.0,66,510.0,136.0,27.4
15,12.8,43,996.9,0.0,78,392.0,160.0,28.4
16,12.4,45,995.4,0.0,87,150.0,193.0,27.6
17,11.9,47,994.2,0.0,91,43.0,165.0,27.4
18,11.1,49,993.5,0.0,90,7.0,93.0,27.5
19,10.6,50,992.8,0.0,92,0.0,20.0,27.4
20,10.2,53,992.1,0.0,100,0.0,0.0,26.1
21,8.9,68,991.5,0.4,84,0.0,0.0,23.6
22,8.3,78,990.5,0.4,100,0.0,0.0,21.4
23,7.6,87,989.9,0.8,100,0.0,0.0,22.3
00,7.1,88,989.6,0.8,100,0.0,0.0,24.3
01,6.2,87,990.0,0.2,53,0.0,0.0,22.6
02,5.0,82,990.9,0.1,60,0.0,0.0,21.2
03,4.1,78,990.7,0.1,46,0.0,0.0,22.1
04,2.9,75,991.0,0.0,8,0.0,0.0,23.7
05,1.7,71,991.3,0.0,2,0.0,0.0,23.7
06,0.9,70,991.8,0.0,14,0.0,0.0,23.2
07,0.8,68,992.4,0.0,40,3.0,7.0,23.8
08,1.1,66,992.8,0.0,30,23.0,61.0,24.3
09,1.2,64,993.6,0.1,50,78.0,124.0,31.9
10,2.2,63,994.4,0.1,29,266.0,127.0,31.1
11,2.8,58,994.8,0.2,47,349.0,166.0,29.8
12,3.3,55,995.5,0.1,47,420.0,180.0,30.6
13,3.8,52,997.1,0.0,100,472.0,174.0,30.8
14,4.0,51,997.5,0.0,100,433.0,187.0,31.3
15,3.5,51,998.1,0.1,100,349.0,193.0,32.0
16,2.4,48,998.7,0.2,100,156.0,186.0,33.7
17,1.8,47,999.4,0.0,47,62.0,173.0,36.0
18,1.2,48,1000.4,0.0,28,47.0,85.0,30.6
19,0.5,48,1001.5,0.0,39,10.0,21.0,28.7
20,-0.1,45,1002.6,0.0,26,0.0,0.0,23.0
21,-0.7,45,1003.7,0.0,15,0.0,0.0,19.2
22,-1.2,48,1004.5,0.0,22,0.0,0.0,19.1
23,-1.5,47,1005.6,0.0,14,0.0,0.0,19.1
00,-2.1,48,1006.2,0.0,0,0.0,0.0,18.4
01,-2.6,49,1006.6,0.0,39,0.0,0.0,18.5
02,-2.9,49,1007.1,0.0,82,0.0,0.0,18.5
03,-3.2,50,1007.4,0.0,100,0.0,0.0,17.8
04,-3.4,50,1007.2,0.0,100,0.0,0.0,16.9
05,-3.5,51,1007.6,0.0,15,0.0,0.0,15.1
06,-3.8,53,1008.0,0.0,5,0.0,0.0,14.2
07,-3.8,54,1008.3,0.0,50,5.0,9.0,14.6
08,-2.7,52,1008.9,0.0,61,51.0,66.0,15.6
09,-1.2,46,1009.1,0.0,1,217.0,78.0,17.5
10,0.9,41,1009.0,0.0,1,358.0,94.0,21.1
11,2.2,39,1008.5,0.0,12,465.0,111.0,22.4
12,3.4,37,1008.0,0.0,4,541.0,116.0,22.0
13,4.7,36,1006.3,0.0,26,569.0,124.0,24.9
14,5.7,37,1004.8,0.0,3,528.0,137.0,26.8
15,6.6,39,1003.7,0.0,8,500.0,110.0,28.7
16,6.9,41,1001.9,0.0,31,232.0,188.0,30.3
17,7.0,42,1000.7,0.0,26,156.0,124.0,30.2
18,6.5,44,1000.0,0.0,12,100.0,69.0,27.0
19,5.9,45,999.0,0.0,0,15.0,20.0,26.5
20,5.3,47,998.7,0.0,0,0.0,0.0,26.8
21,4.9,48,998.2,0.0,1,0.0,0.0,27.5
22,5.4,43,997.4,0.0,0,0.0,0.0,28.4
23,5.4,42,996.8,0.0,1,0.0,0.0,29.2
00,5.5,41,996.1,0.0,0,0.0,0.0,29.7
01,5.5,41,994.7,0.0,0,0.0,0.0,30.5
02,5.5,41,994.4,0.0,0,0.0,0.0,29.1
03,5.4,42,994.1,0.0,0,0.0,0.0,27.9
04,5.3,43,994.0,0.0,3,0.0,0.0,26.6
05,5.0,45,993.6,0.0,2,0.0,0.0,25.3
06,4.7,47,993.4,0.0,1,0.0,0.0,23.7
07,4.5,50,993.6,0.0,5,6.0,9.0,23.0
08,5.6,53,994.0,0.0,14,72.0,51.0,23.8
09,7.1,51,993.6,0.0,10,201.0,82.0,23.8
10,9.1,46,993.5,0.0,2,328.0,103.0,25.5
11,10.9,45,993.5,0.0,0,470.0,105.0,26.0
12,12.4,45,993.1,0.0,0,548.0,111.0,25.9
13,13.6,45,992.1,0.0,1,575.0,115.0,26.0
14,14.6,45,991.5,0.0,2,555.0,114.0,26.4
15,15.2,45,991.0,0.0,9,493.0,109.0,27.2
16,15.5,46,990.8,0.0,18,395.0,96.0,26.8
17,15.1,49,990.2,0.0,20,217.0,95.0,23.7
18,14.1,53,990.0,0.0,34,91.0,68.0,21.7
19,12.6,57,990.0,0.0,55,15.0,21.0,19.1
20,12.0,59,990.4,0.0,58,0.0,0.0,16.2
21,11.1,63,991.2,0.0,71,0.0,0.0,13.7
22,10.1,66,991.3,0.1,75,0.0,0.0,11.8
23,9.3,71,991.7,0.1,53,0.0,0.0,12.3
00,8.2,76,991.6,0.0,49,0.0,0.0,12.2
01,7.2,80,991.8,0.0,56,0.0,0.0,12.4
02,6.5,83,992.0,0.0,44,0.0,0.0,10.8
03,5.6,87,991.9,0.0,39,0.0,0.0,9.0
04,5.0,89,991.7,0.0,47,0.0,0.0,7.4
05,4.5,91,991.7,0.1,64,0.0,0.0,6.4
06,3.8,93,992.0,0.1,52,0.0,0.0,7.1
07,3.7,93,992.5,0.1,69,2.0,11.0,7.8
08,5.3,88,992.8,0.1,93,28.0,56.0,9.2
09,6.7,83,993.0,0.1,88,15.0,113.0,8.4
10,7.6,85,993.3,1.9,100,36.0,158.0,8.4
11,8.9,82,993.4,1.5,100,111.0,183.0,8.9
12,10.0,80,993.2,2.1,87,101.0,193.0,9.2
13,11.8,75,993.1,0.8,89,165.0,287.0,9.2
14,12.8,67,992.7,0.0,88,108.0,277.0,10.7
15,13.3,63,992.0,0.0,82,90.0,237.0,11.0
16,13.8,59,992.3,0.0,89,79.0,235.0,10.0
17,13.6,61,992.1,0.0,100,15.0,161.0,6.6
18,12.8,66,992.2,0.0,94,6.0,75.0,5.1
19,11.4,72,992.2,0.0,86,1.0,19.0,8.5
20,10.3,78,992.5,0.0,90,0.0,0.0,8.2
21,9.1,86,992.8,0.0,89,0.0,0.0,4.9
22,7.7,89,993.0,0.0,77,0.0,0.0,8.4
23,7.2,91,993.4,0.0,65,0.0,0.0,9.2
00,6.4,93,993.7,0.0,10,0.0,0.0,10.4
01,5.7,94,994.6,0.0,10,0.0,0.0,8.5
02,5.1,94,995.0,0.0,27,0.0,0.0,7.8
03,4.6,95,994.6,0.0,7,0.0,0.0,8.2
04,4.0,95,994.7,0.0,27,0.0,0.0,7.6
05,3.4,96,995.1,0.0,32,0.0,0.0,7.9
06,3.1,96,995.1,0.0,48,0.0,0.0,9.3
07,3.6,96,995.4,0.0,87,0.0,13.0,11.6
08,5.0,94,994.9,0.0,90,2.0,67.0,12.8
09,6.6,90,994.8,0.3,79,10.0,114.0,13.8
10,9.5,80,994.6,0.0,88,166.0,195.0,16.3
11,10.8,75,994.2,0.0,86,71.0,272.0,18.1
12,12.5,70,993.3,0.0,87,119.0,322.0,21.3
13,14.5,64,993.0,0.0,88,205.0,314.0,22.7
14,16.0,59,992.2,0.0,80,201.0,287.0,23.7
15,17.4,53,991.2,0.0,48,409.0,156.0,24.4
16,17.8,50,991.2,0.0,31,299.0,147.0,25.0
17,17.5,51,990.9,0.0,35,218.0,101.0,21.3
18,16.4,53,991.1,0.0,42,115.0,64.0,19.4
19,14.8,57,991.1,0.0,31,20.0,26.0,18.9
20,13.8,61,991.5,0.0,32,0.0,0.0,18.3
21,13.1,65,992.0,0.0,41,0.0,0.0,18.0
22,12.5,61,992.3,0.0,60,0.0,0.0,15.8
23,12.1,64,992.8,0.0,77,0.0,0.0,16.9
00,11.8,66,992.7,0.0,74,0.0,0.0,15.3
01,11.0,69,992.8,0.0,54,0.0,0.0,14.6
02,10.1,72,992.2,0.0,51,0.0,0.0,13.1
03,9.5,74,992.1,0.0,86,0.0,0.0,11.9
04,9.3,74,991.5,0.0,89,0.0,0.0,12.0
05,9.0,77,991.4,0.4,89,0.0,0.0,11.7
06,8.4,81,990.9,0.6,88,0.0,0.0,11.8
07,8.3,84,990.8,0.1,92,0.0,5.0,13.0
08,8.5,85,990.9,0.3,100,0.0,19.0,12.6
09,9.0,86,990.3,0.9,85,3.0,69.0,13.4
10,10.4,79,989.7,0.6,56,36.0,109.0,14.7
11,13.7,66,989.1,0.0,55,258.0,183.0,17.5
12,15.6,58,987.9,0.0,51,269.0,219.0,21.6
13,17.4,53,987.0,0.0,46,483.0,169.0,24.6
14,18.1,53,986.0,0.1,36,312.0,209.0,22.5
15,19.1,51,985.7,0.0,25,309.0,176.0,24.1
16,19.6,50,985.5,0.0,25,298.0,116.0,25.0
17,19.2,53,984.8,0.0,32,211.0,106.0,22.7
18,18.1,55,984.5,0.0,25,103.0,71.0,22.5
19,17.0,52,984.7,0.0,14,22.0,26.0,22.4
20,16.2,48,985.0,0.0,22,0.0,0.0,22.4
21,15.5,48,985.2,0.0,5,0.0,0.0,21.1
22,14.7,43,985.5,0.0,7,0.0,0.0,18.2
23,13.8,45,985.3,0.0,23,0.0,0.0,17.8
00,13.2,46,985.5,0.0,6,0.0,0.0,17.3
01,12.7,48,985.6,0.0,0,0.0,0.0,15.5
02,12.3,55,985.3,0.0,0,0.0,0.0,15.6
03,11.9,61,984.7,0.0,1,0.0,0.0,15.1
04,11.6,62,984.1,0.0,0,0.0,0.0,17.6
05,11.5,60,984.2,0.0,2,0.0,0.0,20.5
06,11.2,59,983.5,0.0,3,0.0,0.0,20.5
07,11.2,60,983.1,0.0,11,11.0,13.0,20.9
08,12.3,59,982.3,0.0,14,93.0,56.0,22.3
09,13.8,58,982.2,0.0,5,212.0,90.0,21.3
10,15.7,52,981.8,0.0,9,344.0,110.0,26.0
11,17.1,52,981.2,0.0,27,402.0,151.0,27.3
12,18.2,52,981.1,0.0,29,355.0,230.0,28.7
13,18.6,50,980.6,0.0,21,316.0,275.0,31.1
14,19.0,48,980.0,0.0,2,482.0,165.0,31.6
15,18.3,49,979.1,0.3,58,401.0,132.0,34.1
16,17.0,56,979.1,0.0,60,177.0,140.0,25.0
17,16.3,63,978.9,0.0,86,119.0,128.0,24.8
18,13.7,77,978.8,0.7,98,58.0,91.0,23.2
19,12.4,83,978.8,0.4,97,6.0,20.0,22.5
20,11.9,86,979.2,0.1,100,0.0,0.0,23.3
21,11.1,90,979.5,0.2,100,0.0,0.0,25.9
22,10.2,92,980.6,0.2,100,0.0,0.0,25.1
23,9.1,93,981.8,0.1,100,0.0,0.0,23.8
00,7.9,93,982.5,0.0,96,0.0,0.0,21.9
01,7.2,92,982.9,0.0,93,0.0,0.0,19.3
02,6.9,92,983.8,0.0,93,0.0,0.0,19.0
03,6.7,91,983.6,0.0,97,0.0,0.0,20.6
04,6.7,91,983.8,0.0,100,0.0,0.0,20.3
05,6.6,90,984.2,0.0,100,0.0,0.0,20.3
06,6.4,87,984.7,0.0,100,0.0,0.0,20.3
07,6.1,83,985.2,0.0,100,0.0,8.0,18.9
08,6.0,79,985.6,0.0,100,0.0,45.0,19.8
09,6.2,76,986.1,0.0,93,7.0,110.0,19.3
10,5.8,73,986.4,0.0,92,35.0,157.0,18.6
11,6.2,71,986.2,0.0,91,43.0,183.0,16.2
